”	NNP	X	I-Entity
ascii	NN	X	I-Entity
wide	JJ	1100110110	I-Entity
fullword	NN	X	I-Entity
$	$	0111011110	I-Entity
b19=	NN	X	I-Entity
”	NNP	X	I-Entity
lu_1974	VBZ	X	I-Entity
@	NNP	011101110	I-Entity
hotmail.com	NN	011101101	I-Entity
”	NNP	X	I-Entity
ascii	NN	X	I-Entity
wide	JJ	1100110110	I-Entity
fullword	NN	X	I-Entity
$	$	0111011110	I-Entity
b20=	NN	X	I-Entity
”	NNP	X	I-Entity
tim11235	NN	X	I-Entity
@	NNP	011101110	I-Entity
gmail.com	NN	011101101	I-Entity
”	NNP	X	I-Entity
ascii	NN	X	I-Entity
wide	JJ	1100110110	I-Entity
fullword	NN	X	I-Entity
$	$	0111011110	I-Entity
b21=	NN	X	I-Entity
”	NNP	X	I-Entity
plars575	NN	X	I-Entity
@	NNP	011101110	I-Entity
gmail.com	NN	011101101	I-Entity
”	NNP	X	I-Entity
ascii	NN	X	I-Entity
wide	JJ	1100110110	I-Entity
fullword	NN	X	I-Entity
$	$	0111011110	I-Entity
b22=	NN	X	I-Entity
”	NNP	X	I-Entity
guess515	NN	X	I-Entity
@	NNP	011101110	I-Entity
fastmail.fm	NN	X	I-Entity
”	NNP	X	I-Entity
ascii	NN	X	I-Entity
wide	JJ	1100110110	O
fullword	NN	X	O
condition	NN	10110111001	O
:	:	O	O
(	(	0111101110	O
(	(	0111101110	O
uint16	NN	X	O
(	(	0111101110	O
0	CD	00111110010	O
)	)	01111000	O
==	FW	X	O
0x5A4D	CD	X	O
)	)	01111000	O
)	)	01111000	O
and	CC	00001101	O
(	(	0111101110	O
filesize	VB	X	O
<	NNP	0111011110	O
10MB	CD	X	O
)	)	01111000	O
and	CC	00001101	O
(	(	0111101110	O
(	(	0111101110	O
any	DT	111010100	O
of	IN	00010	O
(	(	0111101110	O
$	$	0111011110	O
a*	RB	X	O
)	)	01111000	O
)	)	01111000	O
or	CC	00001100	O
(	(	0111101110	O
any	DT	111010100	O
of	IN	00010	O
(	(	0111101110	O
$	$	0111011110	O
b*	RB	X	O
)	)	01111000	O
)	)	01111000	O
)	)	01111000	O
}	)	011101110	O
https	NN	X	O
:	:	O	O
//securelist.com/blog/incidents/77098/the-eyepyramid-attacks/	JJ	X	O
3/10	CD	X	O
2017/1/13	CD	X	O
The	DT	010010	O
“	NNP	X	O
EyePyramid	NNP	X	O
”	NNP	X	O
Attacks	NNP	01011110	O
-	:	01111011110	O
Securelist	NN	X	O
To	TO	01011101	O
build	VB	1101010110	O
the	DT	111110	O
YARA	NNP	110010100	O
rule	NN	10010001	O
above	IN	01111111110	O
we	PRP	00101000	O
’	VBP	X	O
ve	NNS	X	O
used	VBN	0011011100	O
every	DT	111010011	O
bit	NN	101101111010	O
of	IN	00010	O
existing	VBG	1100101010	O
information	NN	10011101	O
,	,	00000	O
such	JJ	001111111110	O
as	IN	00001110	O
custom	NN	11001000	O
e­mail	NN	X	O
addresses	NNS	10110010	O
used	VBN	0011011100	O
for	IN	0001111010	O
exfiltration	NN	101011000	O
,	,	00000	O
C	NNP	01110011	O
&	CC	01110010	O
C	NNP	01110011	O
servers	NNS	10110000	O
,	,	00000	O
licenses	NNS	X	O
for	IN	0001111010	O
the	DT	111110	O
custom	NN	11001000	O
mailing	VBG	X	O
library	NN	1010010111	O
used	VBN	0011011100	O
by	IN	000111110	O
the	DT	111110	O
attackers	NNS	10100000	O
and	CC	00001101	O
specific	JJ	11001101110	O
IP	NNP	110100110	O
addresses	NNS	10110010	O
used	VBN	0011011100	O
in	IN	0001110	O
the	DT	111110	O
attacks	NNS	101110000	O
.	.	0110	O

Once	RB	01011111	O
the	DT	111110	O
YARA	NNP	110010100	O
rule	NN	10010001	O
was	VBD	00100010	O
ready	JJ	00110111101	O
,	,	00000	O
we	PRP	00101000	O
’	VBP	X	O
ve	JJ	X	O
ran	VBD	0011011000	O
it	PRP	00101010	O
on	IN	0001111110	O
our	PRP$	111111110	O
malware	NN	10100010	O
collections	NNS	X	O
.	.	0110	O

Two	CD	010000	B-Entity
of	IN	00010	I-Entity
the	DT	111110	I-Entity
initial	JJ	1100101101	I-Entity
hits	NNS	1011010011	I-Entity
were	VBD	00100000	I-Entity
:	:	O	I-Entity
MD5	NN	011111111111	I-Entity
File	NNP	01111110	I-Entity
size	NN	1011010010	I-Entity
Type	NN	011101100	I-Entity
Compilation	NN	X	I-Entity
Timestamp	NNP	X	I-Entity
778d103face6ad7186596fb0ba2399f2	CD	X	I-Entity
1396224	CD	X	I-Entity
bytes	NNS	101100110	I-Entity
Win32	NNP	X	I-Entity
PE	NNP	11001000	I-Entity
file	NN	10110111110	I-Entity
Fri	NNP	X	I-Entity
Nov	NNP	001111010	I-Entity
19	CD	001111100111	I-Entity
12:25:00	CD	X	I-Entity
2010	CD	0011111010	I-Entity
MD5	NN	011111111111	I-Entity
File	NNP	01111110	I-Entity
size	NN	1011010010	I-Entity
Type	NN	011101100	I-Entity
Compilation	NN	X	I-Entity
timestamp	NN	101101111110	I-Entity
47bea4236184c21e89bd1c1af3e52c86	CD	X	I-Entity
1307648	CD	X	I-Entity
bytes	NNS	101100110	I-Entity
Win32	NNP	X	I-Entity
PE	NNP	11001000	I-Entity
file	NN	10110111110	I-Entity
Fri	NNP	X	I-Entity
Sep	NNP	X	I-Entity
17	CD	001111100111	I-Entity
11:48:59	CD	X	I-Entity
2010	CD	0011111010	I-Entity
These	DT	0100010	I-Entity
two	CD	11101101	I-Entity
samples	NNS	101111000	I-Entity
allowed	VBD	00111010110	O
us	PRP	10011001	O
to	TO	000110	O
write	VB	00111001111	B-Verb
a	DT	11110	B-Entity
more	RBR	1110010	I-Entity
specific	JJ	11001101110	I-Entity
and	CC	00001101	I-Entity
more	RBR	1110010	I-Entity
effective	JJ	1100111010	I-Entity
YARA	NNP	110010100	I-Entity
rule	NN	10010001	I-Entity
which	WDT	00101011	O
identified	VBD	00110110010	O
42	CD	001111100110	O
other	JJ	1110111110	O
samples	NNS	101111000	O
in	IN	0001110	O
our	PRP$	111111110	O
summary	JJ	1000101	O
collections	NNS	X	O
.	.	0110	O

At	IN	01011101	O
the	DT	111110	O
end	NN	1000111	O
of	IN	00010	O
this	DT	1111110	O
blogpost	NN	X	O
we	PRP	00101000	O
include	VBP	0011100100	O
a	DT	11110	O
full	JJ	110011000	O
list	NN	1000100	O
of	IN	00010	O
all	DT	111010110	O
related	JJ	001100101	O
samples	NNS	101111000	O
identified	VBN	00110110010	O
.	.	0110	O

Although	IN	01011111	O
very	RB	111000	O
thorough	JJ	1100110100	O
,	,	00000	O
the	DT	111110	O
Police	NNP	0111000	O
Report	NNP	011101000	O
does	VBZ	0011010011	O
not	RB	00101110	O
include	VB	0011100100	O
any	DT	111010100	O
technical	JJ	110010100	O
details	NNS	10111111111	O
about	IN	000111101111	O
how	WRB	001110111101	O
the	DT	111110	O
malware	NN	10100010	O
was	VBD	00100010	O
spread	NN	00111001110	O
other	JJ	1110111110	O
than	IN	001111111100	O
the	DT	111110	O
use	NN	10010110	O
of	IN	00010	O
spear	JJ	0011111110111	O
phishing	VBG	11010010	O
messages	NNS	101100110	O
with	IN	000111100	O
malicious	JJ	110010010	O
attachments	NNS	101100111	O
using	VBG	0001111111000	O
spoofed	JJ	001101111110	O
email	NN	110100111	O
addresses	NNS	10110010	O
.	.	0110	O

Nevertheless	RB	010110	O
,	,	00000	O
once	RB	0011101111101	O
we	PRP	00101000	O
were	VBD	00100000	O
able	JJ	001100100	O
to	TO	000110	O
identify	VB	0011100110	O
the	DT	111110	O
samples	NNS	101111000	O
shown	VBN	00110110100	O
above	IN	01111111110	O
we	PRP	00101000	O
used	VBD	0011011100	O
our	PRP$	111111110	O
telemetry	NN	10111011110	O
to	TO	000110	O
find	VB	0011100110	O
additional	JJ	1100101010	O
ones	NNS	10111111111	O
used	VBN	0011011100	O
by	IN	000111110	O
the	DT	111110	O
attackers	NNS	10100000	O
for	IN	0001111010	O
spreading	VBG	001110111010	O
the	DT	111110	O
malware	NN	10100010	O
in	IN	0001110	O
spear­phishing	VBG	X	O
emails	NNS	101100111	O
.	.	0110	O

For	IN	0100011	O
example	NN	101011100	O
:	:	O	O
From	IN	01011101	O
:	:	O	O
Di	NNP	X	O
Marco	NNP	X	O
Gianmaria	NNP	X	O
Subject	JJ	X	O
:	:	O	O
ricezione	NN	X	O
e	NN	X	O
attivazione	NN	X	O
Time:2014/01/29	CD	X	O
13:57:42	CD	X	O
Attachment	NN	X	O
:	:	O	O
contatto.zip//Primarie.accdb	NN	X	O
(	(	0111101110	O
…	NNP	X	O
)	)	01111000	O
.exe	NN	011111111111	O
From	IN	01011101	O
:	:	O	O
Michelangelo	NNP	X	O
Giorgianni	NNP	X	O
Subject	NN	X	O
:	:	O	O
R	NN	X	O
:	:	O	O
Re	NN	X	O
:	:	O	O
CONVOCAZIONE	NNP	X	O
]	NN	0111110110	O
Time	NN	011111111111	O
:	:	O	O
2014/01/28	CD	X	O
17:28:56	CD	X	O
]	NN	0111110110	O
Attachment	NN	X	O
:	:	O	O
Note.zip//sistemi.pdf	NNP	X	O
(	(	0111101110	O
…	NNP	X	O
)	)	01111000	O
.exe	NN	011111111111	O
Other	JJ	0100010	O
attachment	JJ	1010011101	O
filenames	NNS	1011010001	O
observed	VBN	00110110011	O
in	IN	0001110	O
attacks	NNS	101110000	O
include	VBP	0011100100	O
:	:	O	O
Nuoveassunzioni.7z	NN	X	B-Entity
Assunzione.7z	NN	X	I-Entity
Segnalazioni.doc	NNP	X	I-Entity
(	(	0111101110	I-Entity
…	NNP	X	I-Entity
)	)	01111000	I-Entity
7z.exe	CD	X	I-Entity
Regione.7z	NN	X	I-Entity
Energy.7z	NN	X	I-Entity
Risparmio.7z	NN	X	I-Entity
Pagati.7z	NN	X	I-Entity
Final	NNP	X	I-Entity
Eight	NNP	X	I-Entity
2012	CD	0011111010	I-Entity
Suggerimenti	NNP	X	I-Entity
Uso	NNP	X	I-Entity
Auricolari.exe	NNP	X	I-Entity
Fwd	NNP	X	I-Entity
Re	NNP	X	I-Entity
olio	MD	X	I-Entity
di	VB	X	I-Entity
colza	NN	X	I-Entity
aggiornamento	IN	X	I-Entity
prezzo.exe	NN	X	I-Entity
Approfondimento.7z	NN	X	I-Entity
Allegato.zip	NN	X	I-Entity
Eventi.bmp	NNP	X	I-Entity
(	(	0111101110	I-Entity
…	NNP	X	I-Entity
)	)	01111000	I-Entity
.exe	NN	011111111111	I-Entity
Quotidiano.mdb	NNP	X	I-Entity
(	(	0111101110	I-Entity
…	NNP	X	I-Entity
)	)	01111000	I-Entity
_7z.exe	NN	X	I-Entity
Notifica	NNP	X	I-Entity
operazioni	NN	X	I-Entity
in	IN	0001110	B-Preposition
sospeso.exe	NN	X	B-Entity
As	IN	01011110	O
can	MD	001001011	O
be	VB	00101100	O
seen	VBN	00110110101	O
the	DT	111110	O
spreading	VBG	001110111010	O
relied	VBD	001101000	O
on	IN	0001111110	O
spearphishing	VBG	11010010	O
e­mails	NNS	X	O
with	IN	000111100	O
attachments	NNS	101100111	O
,	,	00000	O
which	WDT	00101011	O
relied	VBD	001101000	O
on	IN	0001111110	O
social	JJ	1101110110	O
engineering	NN	110110111	O
to	TO	000110	O
get	VB	0011100110	B-Verb
the	DT	111110	B-Entity
victim	NN	101010111	I-Entity
to	TO	000110	I-Entity
open	VB	1100101111	I-Entity
and	CC	00001101	I-Entity
execute	VB	00111001110	I-Entity
the	DT	111110	I-Entity
attachment	NN	1010011101	I-Entity
.	.	0110	O

The	DT	010010	O
attachments	NNS	101100111	O
were	VBD	00100000	O
ZIP	NNP	11001000	O
and	CC	00001101	O
7zip	CD	X	O
archives	NNS	101100110	O
,	,	00000	O
which	WDT	00101011	O
contained	VBD	001110101110	O
the	DT	111110	O
EyePyramid	NNP	X	O
malware	NN	10100010	O
.	.	0110	O

Also	RB	010110	O
the	DT	111110	B-Entity
attackers	NNS	10100000	I-Entity
relied	VBD	001101000	O
on	IN	0001111110	O
executable	JJ	1010011111	O
files	NNS	10111111000	O
masking	VBG	X	O
the	DT	111110	O
extension	NN	1011010011	O
of	IN	00010	O
the	DT	111110	O
file	NN	10110111110	O
with	IN	000111100	O
multiple	JJ	1110111111	O
spaces	NNS	X	O
.	.	0110	O

This	DT	0100110	O
technique	NN	101001000	O
is	VBZ	00100011	O
significant	JJ	110011001	O
in	IN	0001110	O
terms	NNS	100001	O
of	IN	00010	O
the	DT	111110	O
low	JJ	110011110	O
sophistication	NN	1010110011	O
level	NN	1000110	O
of	IN	00010	O
this	DT	1111110	O
attack	NN	1010110101	O
.	.	0110	O

High	JJ	110100111	O
proﬁle	NN	X	O
victims	NNS	10111001110	O
https	NN	X	O
:	:	O	O
//securelist.com/blog/incidents/77098/the-eyepyramid-attacks/	JJ	X	O
4/10	CD	X	O
2017/1/13	CD	X	O
The	DT	010010	O
“	NNP	X	O
EyePyramid	NNP	X	O
”	NNP	X	O
Attacks	NNP	01011110	O
-	:	01111011110	O
Securelist	NN	X	O
Potential	JJ	X	O
high­profile	NN	X	O
Italian	JJ	X	O
victims	NNS	10111001110	O
(	(	0111101110	O
found	VBN	0011011000	O
as	IN	00001110	O
recipients	NNS	10111001110	O
of	IN	00010	O
spear­phishing	VBG	X	O
emails	NNS	101100111	O
according	VBG	001100100	O
to	TO	000110	O
the	DT	111110	O
police	NN	1011101010	O
report	NN	10111011110	O
)	)	01111000	O
include	VBP	0011100100	O
very	RB	111000	O
relevant	JJ	1100111111	O
Italian	JJ	X	O
politicians	NNS	X	O
such	JJ	001111111110	O
as	IN	00001110	O
Matteo	NNP	X	O
Renzi	NNP	X	O
or	CC	00001100	O
Mario	NNP	X	O
Draghi	NNP	X	O
.	.	0110	O

It	PRP	0101010	B-Entity
should	MD	001001000	O
be	VB	00101100	O
noted	VBN	00110110101	O
however	RB	0011101100	O
there	EX	0010100110	O
is	VBZ	00100011	O
no	DT	111010101	O
proof	NN	X	O
than	IN	001111111100	O
any	DT	111010100	O
of	IN	00010	O
them	PRP	10011110	O
got	VBD	001001111	O
successfully	RB	001011111101	O
infected	VBN	101010100	O
by	IN	000111110	O
EyePyramid	NNP	X	O
–	NNP	0111101111111	O
only	RB	001011111001	O
that	IN	00001111	O
they	PRP	0010100100	O
were	VBD	00100000	O
targeted	VBN	110011100	O
.	.	0110	O

Of	IN	01011111	O
the	DT	111110	O
more	JJR	1110010	O
than	IN	001111111100	O
100	CD	11101100	O
active	JJ	1100111010	O
victims	NNS	10111001110	O
found	VBN	0011011000	O
in	IN	0001110	O
the	DT	111110	O
server	NN	10110001	O
,	,	00000	O
there	EX	0010100110	O
’	VBZ	X	O
s	JJR	011101011	O
a	DT	11110	O
heavy	JJ	11001101110	O
interest	NN	10011110	O
in	IN	0001110	O
Italian	JJ	X	O
law	NN	110110010	O
firms	NNS	101110010	O
and	CC	00001101	O
lawyers	NNS	X	O
.	.	0110	O

Further	RB	010110	O
standout	NN	X	O
victims	NNS	10111001110	O
,	,	00000	O
organizations	NNS	101110010	O
,	,	00000	O
and	CC	00001101	O
verticals	NNS	X	O
include	VBP	0011100100	O
:	:	O	O
Professional	JJ	110111111	O
firms	NNS	101110010	O
,	,	00000	O
Consultants	NNS	X	O
Construction	NN	X	O
firms	NNS	101110010	O
Universities	NNS	X	O
Healthcare	NN	X	O
Vaticano	NN	X	O
Based	VBN	001101000	O
on	IN	0001111110	O
the	DT	111110	O
KSN	NNP	X	O
data	NN	10011100	O
for	IN	0001111010	O
the	DT	111110	O
EyePyramid	NNP	X	O
malware	NN	10100010	O
,	,	00000	O
we	PRP	00101000	O
observed	VBD	00110110011	O
92	CD	001111100110	O
cases	NNS	10111111110	O
in	IN	0001110	O
which	WDT	00101011	O
the	DT	111110	O
malware	NN	10100010	O
was	VBD	00100010	O
blocked	VBN	0011011101010	O
,	,	00000	O
of	IN	00010	O
which	WDT	00101011	O
the	DT	111110	O
vast	JJ	11000110	O
majority	NN	1000111	O
(	(	0111101110	O
80	CD	1011101110	O
%	NN	011101010	O
)	)	01111000	O
of	IN	00010	O
them	PRP	10011110	O
were	VBD	00100000	O
in	IN	0001110	O
Italy	NNP	X	O
.	.	0110	O

Other	JJ	0100010	O
countries	NNS	101111011	O
where	WRB	001110110111	O
EyePyramid	NNP	X	O
has	VBZ	001001110	O
been	VBN	00101101	O
detected	VBN	0011011101110	O
includes	VBZ	001110101111	O
France	NNP	0011111010	O
,	,	00000	O
Indonesia	NNP	0011111011	O
,	,	00000	O
Monaco	NNP	X	O
,	,	00000	O
Mexico	NNP	0011111011	O
,	,	00000	O
China	NNP	0011111011	O
,	,	00000	O
Taiwan	NNP	0011111011	O
,	,	00000	O
Germany	NNP	0011111011	O
and	CC	00001101	O
Poland	NNP	0011111011	O
.	.	0110	O

Assuming	VBG	X	O
their	PRP$	1111111110	O
compilation	NN	1101010110	O
timestamp	NN	101101111110	O
are	VBP	00100001	O
legit	JJ	X	O
–	NNS	0111101111111	O
and	CC	00001101	O
they	PRP	0010100100	O
do	VBP	0011010010	O
appear	VB	00110001	O
correct	VB	1101010001	O
,	,	00000	O
most	JJS	1110011	O
of	IN	00010	O
the	DT	111110	O
samples	NNS	101111000	O
used	VBN	0011011100	O
in	IN	0001110	O
the	DT	111110	O
attacks	NNS	101110000	O
have	VBP	00100110	O
been	VBN	00101101	O
compiled	VBN	0011011101111	O
in	IN	0001110	O
2014	CD	0011111010	O
and	CC	00001101	O
2015	CD	X	O
.	.	0110	O

Conclusions	NNS	X	O
Although	IN	01011111	O
the	DT	111110	O
“	NNP	X	O
EyePyramid	NNP	X	O
”	NNP	X	O
malware	NN	10100010	O
used	VBN	0011011100	O
by	IN	000111110	O
the	DT	111110	O
two	CD	11101101	O
suspects	NNS	0011011000	O
is	VBZ	00100011	O
neither	RB	001011111000	O
sophisticated	JJ	1100111011	O
nor	CC	0011101111110	O
very	RB	111000	O
hard	JJ	001100110	O
to	TO	000110	O
detect	VB	0011100110	O
,	,	00000	O
their	PRP$	1111111110	O
operation	NN	101110111110	O
successfully	RB	001011111101	O
compromised	VBD	101010101	O
a	DT	11110	O
large	JJ	1100110110	O
number	NN	1000101	O
of	IN	00010	O
victims	NNS	10111001110	O
,	,	00000	O
including	VBG	001110110110	O
high­profile	JJ	X	O
individuals	NNS	101110010	O
,	,	00000	O
resulting	VBG	1100101100	O
in	IN	0001110	O
the	DT	111110	O
theft	NN	101011000	O
of	IN	00010	O
tens	NNS	X	O
of	IN	00010	O
gigabytes	NNS	X	O
of	IN	00010	O
data	NNS	10011100	O
.	.	0110	O

In	IN	01011100	O
general	JJ	1010111101	O
,	,	00000	O
the	DT	111110	O
operation	NN	101110111110	O
had	VBD	001001111	O
very	RB	111000	O
poor	JJ	110011000	O
OPSEC	NNP	X	O
(	(	0111101110	O
operational	JJ	1100101011	O
security	NN	11011000	O
)	)	01111000	O
;	VBZ	X	O
the	DT	111110	O
suspects	NNS	0011011000	O
used	VBN	0011011100	O
IP	NNP	110100110	O
addresses	NNS	10110010	O
associated	VBN	0011010111	O
with	IN	000111100	O
their	PRP$	1111111110	O
company	NN	1011101100	O
in	IN	0001110	O
the	DT	111110	O
attacks	NNS	101110000	O
,	,	00000	O
discussed	VBD	00110110100	O
the	DT	111110	O
victims	NNS	10111001110	O
using	VBG	0001111111000	O
regular	JJ	11001101110	O
phone	NN	101101111010	O
calls	NNS	0011101000	O
and	CC	00001101	O
through	IN	00011111110110	O
WhatsApp	NNP	X	O
and	CC	00001101	O
,	,	00000	O
when	WRB	0011101111100	O
caught	NN	0011011101110	O
,	,	00000	O
attempted	VBN	001100101	O
to	TO	000110	O
delete	VB	00111001110	O
all	PDT	111010110	O
the	DT	111110	O
evidence	NN	10010011	O
.	.	0110	O

https	NN	X	O
:	:	O	O
//securelist.com/blog/incidents/77098/the-eyepyramid-attacks/	JJ	X	O
5/10	CD	X	O
2017/1/13	CD	X	O
The	DT	010010	O
“	NNP	X	O
EyePyramid	NNP	X	O
”	NNP	X	O
Attacks	NNP	01011110	O
-	:	01111011110	O
Securelist	NN	X	O
This	DT	0100110	O
indicates	VBZ	0011101010	O
they	PRP	0010100100	O
weren	VBP	X	O
’	JJ	X	O
t	NN	X	O
experts	NNS	10111001111	O
in	IN	0001110	O
the	DT	111110	O
field	NN	10110111000	O
but	CC	00111011010	O
merely	RB	001011111000	O
amateurs	NNS	X	O
,	,	00000	O
who	WP	0010100111	O
nevertheless	RB	X	O
succeeded	VBN	00110110110	O
in	IN	0001110	O
stealing	VBG	001110111011	O
considerably	RB	X	O
large	JJ	1100110110	O
amounts	NNS	X	O
of	IN	00010	O
data	NNS	10011100	O
from	IN	00011110110	O
their	PRP$	1111111110	O
victims	NNS	10111001110	O
.	.	0110	O

As	IN	01011110	O
seen	VBN	00110110101	O
from	IN	00011110110	O
other	JJ	1110111110	O
known	VBN	00110111110	O
cyberespionage	NN	1010110100	O
operations	NNS	1011100011	O
,	,	00000	O
it	PRP	00101010	O
’	VBD	X	O
s	PRP	011101011	O
not	RB	00101110	O
necessary	JJ	001100110	O
for	IN	0001111010	O
the	DT	111110	O
attackers	NNS	10100000	O
to	TO	000110	O
use	VB	10010110	O
high	JJ	110011110	O
profile	NN	110110110	O
malware	NN	10100010	O
,	,	00000	O
rootkits	NNS	101110000	O
,	,	00000	O
or	CC	00001100	O
zero­days	NNS	X	O
to	TO	000110	O
run	VB	00111001110	O
long­standing	JJ	X	O
cyberespionage	NN	1010110100	O
operations	NNS	1011100011	O
.	.	0110	O

Perhaps	RB	01011111	O
the	DT	111110	O
most	RBS	1110011	O
surprising	JJ	001100110	O
element	NN	101101011	O
of	IN	00010	O
this	DT	1111110	O
story	NN	10101111111	O
is	VBZ	00100011	O
that	IN	00001111	O
Giulio	NNP	X	O
Occhionero	NNP	X	O
and	CC	00001101	O
Francesca	NNP	X	O
Maria	NNP	X	O
Occhionero	NNP	X	O
ran	NN	0011011000	O
this	DT	1111110	O
cyber	JJ	11011100	O
espionage	NN	1010110100	O
operation	NN	101110111110	O
for	IN	0001111010	O
many	JJ	1110101111	O
years	NNS	101111010	O
before	IN	0011101111101	O
getting	VBG	00111011100	O
caught	NN	0011011101110	O
.	.	0110	O

Kaspersky	NNP	0011111110110	O
Lab	NNP	011101011	O
products	NNS	10111110101	O
successfully	RB	001011111101	O
detect	VBP	0011100110	O
and	CC	00001101	O
remove	VB	0011100110	O
EyePyramid	NNP	X	O
samples	NNS	101111000	O
with	IN	000111100	O
these	DT	11101110	O
verdicts	NNS	X	O
:	:	O	O
HEUR	NN	X	O
:	:	O	O
Trojan.Win32.Generic	NN	X	O
Trojan.Win32.AntiAV.choz	NN	X	O
Trojan.Win32.AntiAV.ciok	NN	X	O
Trojan.Win32.AntiAV.cisb	NN	X	O
Trojan.Win32.AntiAV.ciyk	NN	X	O
not­a­virus	NN	X	O
:	:	O	O
HEUR	NN	X	O
:	:	O	O
PSWTool.Win32.Generic	NN	X	O
not­a­virus	NN	X	O
:	:	O	O
PSWTool.Win32.NetPass.aku	NN	X	O
A	DT	0100111	O
full	JJ	110011000	O
report	NN	10111011110	O
#	#	011101100	O
EyePyramid	NNP	X	O
,	,	00000	O
including	VBG	001110110110	O
technical	JJ	110010100	O
details	NNS	10111111111	O
of	IN	00010	O
the	DT	111110	O
malware	NN	10100010	O
,	,	00000	O
is	VBZ	00100011	O
available	JJ	00110111101	O
to	TO	000110	O
customers	NNS	10111001110	O
of	IN	00010	O
Kaspersky	NNP	0011111110110	O
APT	NNP	110111101	O
Intelligence	NNP	0111000	O
Services	NNPS	0111000	O
.	.	0110	O

Contact	NN	0111111110	O
:	:	O	O
intelreports	NNS	X	O
(	(	0111101110	O
at	IN	000111111110	O
)	)	01111000	O
kaspersky	FW	X	O
[	FW	01111100	O
dot	FW	011111110	O
]	FW	0111110110	O
com	NN	011111010	O
.	.	0110	O

To	TO	01011101	O
learn	VB	0011100110	O
how	WRB	001110111101	O
to	TO	000110	O
write	VB	00111001111	B-Verb
YARA	NNP	110010100	B-Entity
rules	NNS	101111101111	I-Entity
like	IN	0011101111111	I-Entity
a	DT	11110	I-Entity
GReAT	NNP	X	I-Entity
Ninja	NNP	X	I-Entity
,	,	00000	I-Entity
consider	VB	001110000	I-Entity
taking	VBG	00111011100	I-Entity
a	DT	11110	I-Entity
master	NN	101000011	I-Entity
class	NN	1010010111	I-Entity
at	IN	000111111110	I-Entity
Security	NNP	0111000	I-Entity
Analyst	NNP	X	I-Entity
Summit	NNP	X	I-Entity
.	.	0110	O

–	JJ	0111101111111	O
https	NN	X	O
:	:	O	O
//sas.kaspersky.com/	JJ	X	O
#	#	011101100	O
trainings	NNS	X	O
References	NNS	X	O
and	CC	00001101	O
Third-Party	NNP	X	O
Articles	NNP	X	O
http	NN	0111111110	O
:	:	O	O
//www.agi.it/pictures/pdf/agi/agi/2017/01/10/132733992­5cec4d88­49a1­4a00­8a01­	NN	X	O
dde65baa5a68.pdf	NN	X	O
https	NN	X	O
:	:	O	O
//ftalphaville.ft.com/2017/01/10/2182125/the­arrested­pair­are­residents­of­london­but­are­	NN	X	O
domiciled­in­rome­and­are­well­known­in­the­world­of­high­finance/	NN	X	O
http	NN	0111111110	O
:	:	O	O
//www.politico.eu/article/mario­draghi­matteo­renzi­mario­monti­victims­of­cyberattacks/	NN	X	O
https	NN	X	O
:	:	O	O
//github.com/eyepyramid/eyepyramid	NN	X	O
http	NN	0111111110	O
:	:	O	O
//cybersecurity.startupitalia.eu/53903­20170111­eye­pyramid­the­italian­job­storia­malware­	NN	X	B-Entity
spionaggio­massoneria	NNS	X	I-Entity
http	NN	0111111110	I-Entity
:	:	O	I-Entity
//www.affaritaliani.it/cronache/cyberspionaggio­massoneria­p4­mire­segreti­ecco­chi­sono­gli­spioni­	NN	X	I-Entity
458076.html	CD	X	I-Entity
Indicators	NNS	010000	I-Entity
of	IN	00010	I-Entity
Compromise	NN	10010100	I-Entity
Hashes	NNS	010000	I-Entity
:	:	O	I-Entity
09ff13b020de3629b0547e0312a6c135	CD	X	I-Entity
102bccd95e5d8a56c4f7e8b902f5fb71	CD	X	I-Entity
12f3635ab1de63fbcb5e1c492424c605	CD	X	I-Entity
1391d37c6b809f48be7f09aa0dab7657	CD	X	I-Entity
1498b8d6e946b5d6b529abea13592381	CD	X	I-Entity
14db577a9b0bfc62f3a25a9a51765bc5	CD	X	I-Entity
17af7e00936dcc8af376ad899501ad8b	CD	X	I-Entity
192d5866cbfafae36d5ba321c817bc14	CD	X	I-Entity
325f5d379c4d091743ca8581f15d3295	CD	X	I-Entity
36bd8feed1b17c59f3c653e6427661a4	CD	X	I-Entity
380b0f1921fed82e1b68b4e442b04f05	CD	X	I-Entity
3c30f0114c600510fdb2573cc48d5c06	CD	X	I-Entity
3fed695e2a6e63d971c16fd9e825fec5	CD	X	I-Entity
47bea4236184c21e89bd1c1af3e52c86	CD	X	I-Entity
47dd1e017aae694abd2b7bc0b12cf1da	CD	X	I-Entity
47f1f9b1339147fe2d13772b4cb81030	CD	X	I-Entity
53b41dc0b8fd9663047f71bc91a317df	CD	X	I-Entity
5bc1b8c07c0f83d438a3e891dc389954	CD	X	I-Entity
5eb17f400f38c1b65990a8d60c298d95	CD	X	I-Entity
6de1e478301d59ac14b8e9636b53815d	CD	X	I-Entity
75621de46a12234af0bec15620be6763	CD	X	I-Entity
778d103face6ad7186596fb0ba2399f2	CD	X	I-Entity
859f60cd5d0f0fbd91bde3c3914cbb18	CD	X	I-Entity
8afb6488655cbea2737d2423843ea077	CD	X	I-Entity
9173aefe64b7704510c873e2ce7305e0	CD	X	I-Entity
92c32eb72f5713ca1f2a8dc918f1f770	CD	X	I-Entity
